Date,Price,Log_Returns,Realized_Vol,EMA_12,EMA_26,MACD,RSI,Squared_Returns
2015-02-20,211.24000549316406,0.00598268610330135,0.13876194223231342,208.18438487571598,206.32620281175895,1.858182063957031,85.44800085148239,3.579253301063509e-05
2015-02-23,211.2100067138672,-0.00014202285941751803,0.13069368794660693,208.64986515850848,206.68796606376696,1.9618990947415114,82.73434442059624,2.017049259712809e-08
2015-02-24,211.80999755859375,0.002836703895820476,0.12850970300938203,209.13603937390621,207.0673758041245,2.0686635697817053,79.35974763212292,8.046888992563065e-06
2015-02-25,211.6300048828125,-0.0008501449347451169,0.12874174739436067,209.5197263752764,207.40534832847177,2.1143780468046316,83.58480347689516,7.22746410072779e-07
2015-02-26,211.3800048828125,-0.001182005263873215,0.11769670322130651,209.8059230687435,207.699767332497,2.1061557362465066,77.80134522638193,1.3971364438239887e-06
2015-02-27,210.66000366210938,-0.003412007888514674,0.10663231880259229,209.93732008310747,207.91904409765345,2.018275985454011,76.58689014466474,1.1641797831286364e-05
2015-03-02,211.99000549316406,0.006293652868157811,0.1047686965973803,210.25311783850077,208.2205967936172,2.032521044883566,86.7265342919057,3.961006642487104e-05
2015-03-03,211.1199951171875,-0.004112460593604039,0.09291235623977996,210.38648357368334,208.4353670398076,1.9511165338757337,74.74159980379103,1.691233213394609e-05
2015-03-04,210.22999572753906,-0.004224519912689943,0.08895476555657182,210.36240852043036,208.56830249815806,1.7941060222723024,67.40503120156193,1.7846568492713843e-05
2015-03-05,210.4600067138672,0.0010934940593430274,0.07659648465586204,210.37742362711293,208.70842873635874,1.6689948907541918,59.9741076016919,1.1957292578184924e-06
2015-03-06,207.5,-0.014164303542830515,0.09210542730591718,209.93474306909556,208.6189154966285,1.3158275724670716,38.391089647371054,0.00020062749485344106
2015-03-09,208.36000061035156,0.0041360161355503125,0.08674854662102037,209.69247499851954,208.59973661616354,1.0927383823560035,41.54592363261094,1.7106629473532542e-05
2015-03-10,204.97999572753906,-0.01635496324619298,0.10423277020539992,208.96747818759948,208.33160766145062,0.6358705261488637,31.218106601995984,0.0002674848227843232
2015-03-11,204.5,-0.0023444170772539082,0.10336615522378753,208.2801738510457,208.04778487171353,0.23238897933217117,30.484378786841376,5.496291432119757e-06
2015-03-12,207.10000610351562,0.012633822390026958,0.10620651308927935,208.0986095821949,207.9775790370322,0.12103054516271072,36.54098189881392,0.00015961346818274647
2015-03-13,205.8300018310547,-0.006151203606017958,0.10833497739789981,207.74959300509641,207.81849924399683,-0.0689062389004107,33.81469138182719,3.783730580268833e-05
2015-03-16,208.5800018310547,0.01327207520486987,0.11321311073755684,207.87734820909,207.87490684303816,0.0024413660518405322,41.395871761374764,0.00017614798024372162
